date,time,function,status_code,url,user,role,session_id
29.11.2025,01:20:13.766977,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.780819,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.793923,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.805714,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.821409,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.835288,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.847287,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.862131,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.874791,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.888335,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.900455,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.911171,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.924038,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.936530,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.949886,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.963000,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.974259,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:13.987478,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:14.001341,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:15.995825,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.010948,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.032351,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.046568,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.059531,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.078404,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.093214,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.101235,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.117554,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.133797,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.143906,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.160595,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.173189,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.183552,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.204893,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.217199,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.230579,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.242795,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.258060,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:16.272891,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.356928,check_session,302,http://127.0.0.1:8000/quiz,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.372230,check_session,307,http://127.0.0.1:8000/,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.393299,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.405562,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.419624,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.427643,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.448564,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.460090,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.479110,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.490718,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.508891,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.520512,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.532814,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.544764,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.557344,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.566075,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.586392,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.600115,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.607876,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:22.626884,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.708003,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.735256,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.752673,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.765670,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.781314,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.802159,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.816558,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.830731,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.844283,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.857875,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.874356,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.888330,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.905009,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.916960,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.928828,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.944542,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.953212,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.971422,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.981405,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:23.981405,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.588509,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.608569,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.628557,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.642759,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.655638,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.676523,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.691417,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.703895,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.719248,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.731701,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.745650,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.761765,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.774492,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.789865,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.802718,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.813059,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.827769,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.839957,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
